project_id,project_type,project_type_name,total_duration_months,month,progress_pct,is_completion_phase,mat_index,lab_index,cpi_index,material_cost,labour_cost,equip_cost,admin_cost,total_cost
P075,commercial,Commercial Building,21,6,13.754267256813923,False,0.9272063285216754,1.026930052541426,1.0168969569010853,568551.6367212975,494446.24385275657,206049.9378039574,96806.26240778594,1407838.2847814823
P075,commercial,Commercial Building,21,7,18.85700102316294,False,0.923677398257645,1.0316096834676047,1.0119819672632995,743883.5136886466,652356.0864702458,270622.2981258643,127143.61132540625,1787848.577221433
P075,commercial,Commercial Building,21,8,25.311818912811578,False,0.9113509671584719,1.0362030028756335,1.0158664174778018,928434.6919285718,828886.8301705323,342329.76503700623,160833.17188718726,2201145.5838863114
P075,commercial,Commercial Building,21,9,33.099965068216314,False,0.8821412696326745,1.0405684526372108,1.0131991446980966,1084311.192263794,1004317.7700002872,413042.51940695615,194055.397179134,2703546.382157709
P075,commercial,Commercial Building,21,10,41.97828052642641,False,0.8741190221910584,1.0451434895168077,1.0163199233207805,1224849.8418220289,1149933.9352155507,470859.39474876854,221218.8880570732,3122058.6919653914
P075,commercial,Commercial Building,21,11,51.467521607910214,False,0.8612155204857801,1.0498154871513334,1.0151245232190382,1289807.9082915008,1234556.1706377391,503259.6930446761,236441.17743193524,3233654.0469200597
P075,commercial,Commercial Building,21,12,60.93589089838889,False,0.865926143653056,1.0543626321351909,1.00467333833012,1294010.3416616307,1237176.3023151632,502152.76246462873,235921.1199480974,3182244.561624496
P075,commercial,Commercial Building,21,13,69.75704004439811,False,0.8602191957158565,1.0593367773054627,1.0056067672612734,1197611.6218356937,1158045.4752716762,467827.592681178,219794.488566097,3080593.0314724417
P075,commercial,Commercial Building,21,14,77.46526142631484,False,0.8527260065139819,1.0637494175853253,1.0063151995180026,1037397.9720998582,1016154.8945369769,408803.727639854,192063.93048678068,2729814.4151414363
P075,commercial,Commercial Building,21,15,83.83285887480648,False,0.8351631217947978,1.0685023394300832,1.0024871574905885,839322.0181044987,843174.5242909003,337704.04923244665,158659.92076771308,2117031.6024247417
P075,commercial,Commercial Building,21,16,88.85324463320921,False,0.8260223081706011,1.0734116983922275,1.0002136985798302,654501.3888213121,667835.9779404645,266254.99068304396,125091.76547274024,1701190.7404019511
P075,commercial,Commercial Building,21,17,92.66782684210749,False,0.7969183400902556,1.0782231023450124,1.0010612632751827,479780.40615993703,509708.6580467578,202305.4799703372,95047.04339767777,1238483.6519357208
P075,commercial,Commercial Building,21,18,95.48560487633576,False,0.7846480023221225,1.0828055805110455,0.9994052449138168,348950.1262986629,378114.7885550685,149440.20247739443,70209.90935247666,929793.9126264468
P075,commercial,Commercial Building,21,19,97.52398141541076,False,0.7810339412863065,1.0872737803094066,1.000916295787422,251267.33100575264,274656.4017472427,108104.82551297444,50789.746493948805,700082.8984977592
P075,commercial,Commercial Building,21,20,98.97633738973569,True,0.783471763479165,1.0921114717247098,1.007782563981293,62855.91836144239,147423.83579286328,23107.60836048056,28950.40846119994,255174.250759431
P075,commercial,Commercial Building,21,21,100.0,True,0.7765079987018364,1.0970087059881328,1.0053570472488909,0.0,41749.81626528736,0.0,12753.17966872093,54774.14917181631
P076,industrial,Industrial Building,33,1,0.8067798187454475,False,0.9971999999999999,1.004,1.003,71685.03790743703,62299.72449602355,37361.82965896422,14998.24019248915,194766.94711735583
P076,industrial,Industrial Building,33,2,1.066278154153572,False,0.9945243627101732,1.0082701332210375,0.9967054057425357,22995.41364831565,20123.747825298993,12017.321676909902,4824.139466024692,59110.02559636159
P076,industrial,Industrial Building,33,3,1.4080765264380786,False,0.9796801049487557,1.0124536150613213,1.0023573783572233,29836.336888600636,26615.983149758267,15828.621720933497,6354.117896623187,79661.77443983364
P076,industrial,Industrial Building,33,4,1.857413638985819,False,0.973841694088186,1.0167146435443353,1.0002423725702585,38989.87816507581,35137.329897726886,20808.721621922992,8353.290185010055,99591.92728397998
P076,industrial,Industrial Building,33,5,2.4466366336813836,False,0.9749530276208193,1.0214282698655406,0.9963284357876986,51186.4019511859,46289.76200788149,27286.811900170247,10953.803994656142,143483.64439223128
P076,industrial,Industrial Building,33,6,3.216745072532903,False,0.9910208695705216,1.0254707908780716,0.9963096861515857,68002.6608023547,60739.689059861645,35663.58458996059,14316.509996641646,182627.03386398553
P076,industrial,Industrial Building,33,7,4.218933154794477,False,0.9856268609592989,1.0297946250621275,1.0010759715390576,88014.24907974005,79377.46807409219,46411.15152573618,18630.929067093715,233620.71245390864
P076,industrial,Industrial Building,33,8,5.515838626687593,False,0.972730171687739,1.0341117690218853,0.9979057867175166,112406.63134675997,103150.94017354232,60059.461328614976,24109.799628668756,310918.25149117294
P076,industrial,Industrial Building,33,9,7.181990999682701,False,0.9689070085204755,1.0384945251354056,1.0029219626317007,143842.76967820886,133081.07937378326,77159.21952847377,30974.192594858356,396931.7123329244
P076,industrial,Industrial Building,33,10,9.302670156613702,False,0.9460633386251808,1.0432813465562696,1.007355567798323,178766.61001220337,170166.39474250356,98208.27390771794,39423.960079115495,469463.1572384998
P076,industrial,Industrial Building,33,11,11.97009261421133,False,0.9244458476043417,1.0477407913313428,1.0055128763355234,219717.4260651845,214952.76852361712,123527.8587461824,49588.05585407397,611704.3824157389
P076,industrial,Industrial Building,33,12,15.275682637123595,False,0.9357397317690483,1.0525029371220158,1.0038908496798722,275610.1976756258,267589.88493677805,153081.28499107494,61451.751753815915,747007.0062546113
P076,industrial,Industrial Building,33,13,19.29743407330853,False,0.9131891027764714,1.0573115474585486,1.0040452847129162,327240.5917623398,327051.08050768526,186246.592438433,74765.37294671912,937423.0856987806
P076,industrial,Industrial Building,33,14,24.08239581794056,False,0.9032372621753467,1.0618847928117352,0.9999568590376148,385098.24469250406,390798.83342714835,221590.7258384319,88953.64496035631,1058597.8707479723
P076,industrial,Industrial Building,33,15,29.626375160144814,False,0.9011619673003799,1.0667594535551048,1.0087207907987303,445159.536153706,454868.11066139484,256740.69554484703,103063.97342198835,1221276.8953045083
P076,industrial,Industrial Building,33,16,35.85575765776747,False,0.884918351514484,1.0711924324806892,1.0069731084451796,491178.5846834861,513227.4558554258,288481.59355129383,115805.79084826016,1356115.9304616465
P076,industrial,Industrial Building,33,17,42.61861069235927,False,0.8915239208707911,1.0756588902977458,1.0117653259790746,537222.475322011,559502.3411178568,313186.5190677885,125723.14260046589,1664843.3163942057
P076,industrial,Industrial Building,33,18,49.69188875772943,False,0.9030945447585101,1.0803256229034095,1.006463303780656,569174.1579896868,587723.1471068945,327562.24693348445,131494.02217032752,1619186.3176953737
P076,industrial,Industrial Building,33,19,56.807108340316184,False,0.8874160718222096,1.0850351150792978,1.0126794830714707,562609.188384744,593785.3634382952,329504.5511228993,132273.7255474273,1589086.868479977
P076,industrial,Industrial Building,33,20,63.689418984348,False,0.8912749594095658,1.0901062639179908,1.0110165416621417,546559.1884281315,577032.7914157886,318718.57967672317,127943.88967119461,1589496.2133761826
P076,industrial,Industrial Building,33,21,70.09864184849337,False,0.882511063395215,1.0951430299171294,1.0012977975235384,503984.00714502897,539850.6194662313,296809.9688820945,119149.06859361488,1480595.699002779
P076,industrial,Industrial Building,33,22,75.85985977210782,False,0.8844583535008265,1.0999627811918746,1.010924529770998,454028.29057689116,487404.6642711938,266800.97554369963,107102.49340893132,1323720.8740594182
P076,industrial,Industrial Building,33,23,80.87623243525643,False,0.8856128665278429,1.1044164494077997,1.0110961580782227,395844.79015228886,426108.3515597602,232307.32424353974,93255.63226647554,1154681.289683044
P076,industrial,Industrial Building,33,24,85.12434196680876,False,0.8596319148436397,1.1093563727563622,1.018688597144069,325386.447286349,362463.4132083907,196729.1955037841,78973.42699684878,963101.7238441934
P076,industrial,Industrial Building,33,25,88.6379952159033,False,0.8682687803878164,1.1146252473952243,1.012180578024238,271834.33397936536,301220.94282716693,162716.65592413174,65319.69957427394,801597.3296610131
P076,industrial,Industrial Building,33,26,91.48791776124014,False,0.8617943117691114,1.1191951810943277,1.009283751952488,218840.6034330021,245321.87529032212,131979.40529262632,52980.778487269614,634977.2805945647
P076,industrial,Industrial Building,33,27,93.76306285869241,False,0.8598467710803159,1.1239648254865833,1.0039077106578471,174309.63246280077,196679.55025628314,105361.56409145292,42295.52084906538,542154.0053635811
P076,industrial,Industrial Building,33,28,95.55643103049265,False,0.8730658847844247,1.1291508224500988,0.9974607715025479,139510.75839238957,155746.6809138424,83050.56050459937,33339.16636146256,401432.4580523109
P076,industrial,Industrial Building,33,29,96.9559419242024,False,0.8753473745704428,1.134217198927581,0.9993740150124455,109156.08234043057,122087.13410991209,64811.10013133144,26017.260283610056,303471.8550406154
P076,industrial,Industrial Building,33,30,98.03957427131002,False,0.883862749646499,1.139508119524033,1.0020130134741936,85341.05647865354,94972.25981009261,50182.82091951074,20144.998479936785,249641.7549206601
P076,industrial,Industrial Building,33,31,98.87354695550911,True,0.8718970541686216,1.1446488051885861,1.0066553257170048,25916.01670110636,58736.95922986452,14161.07968478979,12919.802013064855,105313.11733434173
P076,industrial,Industrial Building,33,32,99.51238641244424,True,0.867425568694113,1.1494930164557433,0.9945000803512669,14812.77511344944,39536.06993604175,6903.059666095558,9105.076342984863,70551.70618934318
P076,industrial,Industrial Building,33,33,100.0,True,0.8627237729745854,1.1546468407299715,0.9891450226515172,0.0,12991.030803911175,0.0,4532.429751809441,17073.401199090764
P077,commercial,Commercial Building,29,1,2.3042417215090825,False,0.9971999999999999,1.004,1.003,247254.47527048236,188790.85911292132,75031.62206913951,40873.3601877782,545056.0100688069
P077,commercial,Commercial Building,29,2,3.098662654448881,False,0.9656476420112274,1.0082662404535905,1.0100652476716914,82547.36580606448,65364.9780111584,25868.245786780946,14091.686922278996,186582.87696482282
P077,commercial,Commercial Building,29,3,4.155422893580166,False,0.9484723217535089,1.0128201516320485,0.999437754021201,107853.68340131985,87342.98141585656,34410.64109726456,18745.143568465406,239267.09471384308
P077,commercial,Commercial Building,29,4,5.552108699657536,False,0.9523088081442443,1.0172788463403166,0.9943150578774488,143123.31151958372,115946.5811668802,45479.43063989682,24774.84956898116,329757.5697542438
P077,commercial,Commercial Building,29,5,7.382396872256473,False,0.976632553185625,1.0220404499249873,0.9936529546295836,192346.6047775826,152653.50201377503,59598.560846350934,32466.22393290948,446765.0629039012
P077,commercial,Commercial Building,29,6,9.754294708710413,False,0.9832354684444493,1.0267277596018298,1.0008299259174858,250950.09868930405,198733.23277907702,77234.66700137178,42073.46551059814,555696.4173467255
P077,commercial,Commercial Building,29,7,12.784032545769472,False,0.9797334671759708,1.0313077710626926,1.0032877465687382,319408.7796830814,254983.77998965865,98655.51093741515,53742.437146547825,722262.0505779876
P077,commercial,Commercial Building,29,8,16.583514039376208,False,0.973882865014583,1.0356037146523922,1.0034353324403686,398166.6796412343,321097.66480741336,123720.20557820918,67396.39082364972,894992.8857114622
P077,commercial,Commercial Building,29,9,21.239880162826093,False,0.9546255074544787,1.0399518646446058,0.9975706054097575,478315.0111499297,395166.00188731565,151622.41874581866,82596.07833387004,1136514.1000173867
P077,commercial,Commercial Building,29,10,26.788058137204864,False,0.9405512197084833,1.0447727827341127,0.9988263103898931,561521.8887131725,473033.0098449455,180661.945775931,98415.31581337925,1338044.915022935
P077,commercial,Commercial Building,29,11,33.18146734508031,False,0.9363563957504131,1.049272327555403,1.0034107946792974,644180.4475179788,547444.2967363456,208184.6964842296,113408.2917352127,1536771.7328255111
P077,commercial,Commercial Building,29,12,40.27109250597534,False,0.941700489184246,1.0538148767963955,1.0013815201293739,718405.9578122441,609686.8293319383,230855.15322401113,125757.98801517159,1701812.1622539908
P077,commercial,Commercial Building,29,13,47.805397838722044,False,0.9037358944145344,1.058649499482933,0.9969598869438608,732687.1982283182,650900.5326221625,245335.003269502,133645.86395405242,1740977.7215314778
P077,commercial,Commercial Building,29,14,55.45888854578048,False,0.9133155518638777,1.0633217947798972,0.9974564957251278,752166.9857341296,664115.3049811658,249215.9641418143,135760.01139261536,1823834.2994897119
P077,commercial,Commercial Building,29,15,62.88513218780356,False,0.9188996825334426,1.0680175287413265,0.9954544409583658,734295.9795685236,647242.1446097151,241816.2561420445,131729.03189332807,1715012.4843066393
